Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2016-12-01T00:55:00+00:00,False,,53.538295,-2.074183,,,Asian or Asian British - Indian (A1),Asian,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False
Person search,2016-12-01T19:00:00+00:00,False,,53.472230,-2.229496,Male,,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Local resolution,False,False
Person search,2016-12-02T01:15:00+00:00,False,,53.592899,-2.408110,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2016-12-02T01:23:00+00:00,False,,53.444362,-2.221999,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person and Vehicle search,2016-12-02T01:24:00+00:00,False,,53.590359,-2.414974,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-12-02T04:09:00+00:00,False,,53.473447,-2.241179,Male,under 10,Black or Black British - African (B2),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2016-12-02T04:12:00+00:00,False,,53.473447,-2.241179,Male,25-34,Black or Black British - African (B2),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2016-12-02T04:20:00+00:00,False,,53.430318,-2.156516,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-12-02T05:00:00+00:00,False,,53.541950,-2.650466,Male,25-34,Not Stated (NS),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person search,2016-12-02T11:10:00+00:00,False,,53.457133,-2.237110,Male,10-17,Black or Black British - African (B2),Black,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
Person search,2016-12-02T11:10:00+00:00,False,,53.457133,-2.237110,Male,10-17,Black or Black British - African (B2),Black,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
Person search,2016-12-02T11:10:00+00:00,False,,53.457133,-2.237110,Male,10-17,Black or Black British - African (B2),Black,Firearms Act 1968 (section 47),Firearms,Nothing found - no further action,,False
